contract,model,fold_adjusted_r2_raw_mean,fold_adjusted_r2_raw_std,oof_adjusted_r2_raw,oof_r2,oof_mae,oof_rmse,delta_vs_control_adjusted_r2,total_fit_seconds
scientific_proxy_removed,base_elastic,0.6078820409434388,0.010068100467095343,0.6201624354997604,0.6230115733757466,0.559852657967001,0.7030530944052009,0.0,0.5620474000061222
scientific_proxy_removed,ridge_residual_w0p25,0.607752807094885,0.009847748950580743,0.6200349217773509,0.6228850161258143,0.5598899625978256,0.7031710940487874,-0.0001275137224094891,0.5986445000053209
scientific_proxy_removed,lightgbm_residual_w0p25,0.6071970115013996,0.010068272816359372,0.619494516796461,0.622348664688974,0.5602141664448199,0.7036709585978697,-0.0006679187032994083,3.7865318000040133
scientific_proxy_removed,ridge_residual_w0p5,0.6069083069503456,0.009623681682180172,0.619214534328177,0.6220707823517186,0.5604847643210796,0.7039297975791955,-0.0009479011715833874,0.5986445000053209
scientific_proxy_removed,lightgbm_residual_w0p5,0.6055817229268221,0.010105364035999246,0.6179258861605759,0.6207918002536332,0.5612720522717225,0.7051199056031121,-0.0022365493391844904,3.7865318000040133
scientific_proxy_removed,ridge_residual_w0p75,0.605348540509821,0.009399750392462323,0.6177012731522389,0.6205688720534598,0.5616144019240314,0.7053271374299193,-0.0024611623475214728,0.5986445000053209
scientific_proxy_removed,ridge_residual_w1p0,0.6030735077733109,0.009180517531474615,0.6154951382495364,0.6183792852310376,0.5632654563913138,0.7073593288643046,-0.004667297250223967,0.5986445000053209
scientific_proxy_removed,lightgbm_residual_w0p75,0.6030361752197061,0.010177580927975806,0.6154565435921054,0.6183409800697244,0.5630836171498229,0.7073948285532057,-0.004705891907654913,3.7865318000040133
scientific_proxy_removed,lightgbm_residual_w1p0,0.5995603683800518,0.010283664989165232,0.6120864890910497,0.6149962041372475,0.5656808407275907,0.7104877933731706,-0.008075946408710677,3.7865318000040133
