contract,fold,model,penalty,n_knots,degree,alpha,l1_ratio,source_feature_count,spline_feature_count,engineered_feature_count,transformed_width,r2,mae,rmse,transform_seconds,fit_seconds
competition_proxy_inclusive,4,additive_elastic_k4_d2_a0p001,elastic,4,2,0.001,0.9,60,12,62,141,0.9806826528104717,1.321526475870094,1.6712407118488024,0.08267500000010841,1.5234603000003517
competition_proxy_inclusive,4,additive_elastic_k4_d2_a0p003,elastic,4,2,0.003,0.9,60,12,62,141,0.980611985669456,1.3243955408061323,1.6742948058805212,0.08267500000010841,0.13647560000026715
competition_proxy_inclusive,4,additive_elastic_k4_d2_a0p005,elastic,4,2,0.005,0.9,60,12,62,141,0.9804439011344176,1.3302613980350997,1.6815367992863324,0.08267500000010841,0.04486739999993006
competition_proxy_inclusive,4,additive_elastic_k4_d2_a0p01,elastic,4,2,0.01,0.9,60,12,62,141,0.9798599647229475,1.3494018552259348,1.706457110603208,0.08267500000010841,0.04314810000005309
competition_proxy_inclusive,4,additive_elastic_k5_d2_a0p001,elastic,5,2,0.001,0.9,60,12,62,153,0.9806613644756131,1.3242427698538157,1.6721613386550287,0.07127559999980804,0.35540000000037253
competition_proxy_inclusive,4,additive_elastic_k5_d2_a0p003,elastic,5,2,0.003,0.9,60,12,62,153,0.9805510243622722,1.329467751048659,1.6769249641889974,0.07127559999980804,0.06057379999992918
competition_proxy_inclusive,4,additive_elastic_k5_d2_a0p005,elastic,5,2,0.005,0.9,60,12,62,153,0.9803490247022888,1.337795930670214,1.6856108526321036,0.07127559999980804,0.08344559999977719
competition_proxy_inclusive,4,additive_elastic_k5_d2_a0p01,elastic,5,2,0.01,0.9,60,12,62,153,0.9796559278756319,1.3632234439269677,1.7150793080766764,0.07127559999980804,0.05703080000012051
competition_proxy_inclusive,4,additive_elastic_k6_d2_a0p001,elastic,6,2,0.001,0.9,60,12,62,165,0.9806613214614183,1.3253867822193863,1.672163198316573,0.07416980000016338,0.39470840000012686
competition_proxy_inclusive,4,additive_elastic_k6_d2_a0p003,elastic,6,2,0.003,0.9,60,12,62,165,0.9805620042910197,1.3310657387021052,1.676451542955985,0.07416980000016338,0.07893520000015997
competition_proxy_inclusive,4,additive_elastic_k6_d2_a0p005,elastic,6,2,0.005,0.9,60,12,62,165,0.9803721610172342,1.3391244807546792,1.6846182731629364,0.07416980000016338,0.06679440000016257
competition_proxy_inclusive,4,additive_elastic_k6_d2_a0p01,elastic,6,2,0.01,0.9,60,12,62,165,0.9796476095271782,1.3672434720245235,1.7154299057636901,0.07416980000016338,0.07061449999991964
scientific_proxy_removed,0,additive_ridge_k4_d2_a0p1,ridge,4,2,0.1,0.0,59,11,61,137,0.9355347716336002,2.4801015205827883,3.088320683960273,0.07360259999995833,0.00954860000001645
scientific_proxy_removed,0,additive_ridge_k4_d2_a0p3,ridge,4,2,0.3,0.0,59,11,61,137,0.9355222119937746,2.480187870082119,3.0886215151786307,0.07360259999995833,0.008853099999669212
scientific_proxy_removed,0,additive_ridge_k4_d2_a1,ridge,4,2,1.0,0.0,59,11,61,137,0.9354847029814644,2.4803402882936685,3.0895197648103077,0.07360259999995833,0.008649599999898783
scientific_proxy_removed,0,additive_ridge_k4_d2_a3,ridge,4,2,3.0,0.0,59,11,61,137,0.935360335545599,2.482786065808834,3.092496195769489,0.07360259999995833,0.008242200000040611
scientific_proxy_removed,0,additive_ridge_k5_d2_a0p1,ridge,5,2,0.1,0.0,59,11,61,148,0.9355217718846004,2.477229885986157,3.0886320562377083,0.07187310000017533,0.010037100000317878
scientific_proxy_removed,0,additive_ridge_k5_d2_a0p3,ridge,5,2,0.3,0.0,59,11,61,148,0.935513295788391,2.4770148791056483,3.0888350602819905,0.07187310000017533,0.00959499999999025
scientific_proxy_removed,0,additive_ridge_k5_d2_a1,ridge,5,2,1.0,0.0,59,11,61,148,0.935480634886582,2.4775955951704334,3.0896171700924753,0.07187310000017533,0.009806500000195228
scientific_proxy_removed,0,additive_ridge_k5_d2_a3,ridge,5,2,3.0,0.0,59,11,61,148,0.9353556392770731,2.479397010264606,3.092608533363554,0.07187310000017533,0.009580800000094314
scientific_proxy_removed,0,additive_ridge_k6_d2_a0p1,ridge,6,2,0.1,0.0,59,11,61,159,0.9351162185418068,2.490463719307196,3.098330225772639,0.07489050000003772,0.01228350000019418
scientific_proxy_removed,0,additive_ridge_k6_d2_a0p3,ridge,6,2,0.3,0.0,59,11,61,159,0.9351079603673127,2.4907584050605407,3.0985273916666447,0.07489050000003772,0.011444899999787594
scientific_proxy_removed,0,additive_ridge_k6_d2_a1,ridge,6,2,1.0,0.0,59,11,61,159,0.9350813503390615,2.4915093518766636,3.0991626271357844,0.07489050000003772,0.011424300000271614
scientific_proxy_removed,0,additive_ridge_k6_d2_a3,ridge,6,2,3.0,0.0,59,11,61,159,0.935023633983973,2.4923084993300133,3.100539986587543,0.07489050000003772,0.010922599999958038
scientific_proxy_removed,1,additive_ridge_k4_d2_a0p1,ridge,4,2,0.1,0.0,59,11,61,137,0.9391862722266655,2.402865086869693,3.009568995296697,0.0729655999998613,0.00958409999975629
scientific_proxy_removed,1,additive_ridge_k4_d2_a0p3,ridge,4,2,0.3,0.0,59,11,61,137,0.9391776235574071,2.402980345888094,3.0097829917284598,0.0729655999998613,0.010977599999932863
scientific_proxy_removed,1,additive_ridge_k4_d2_a1,ridge,4,2,1.0,0.0,59,11,61,137,0.9391456327283992,2.403697039013724,3.0105744175255973,0.0729655999998613,0.009697500000129367
scientific_proxy_removed,1,additive_ridge_k4_d2_a3,ridge,4,2,3.0,0.0,59,11,61,137,0.9390528526367852,2.4054459681430362,3.012868541996703,0.0729655999998613,0.008619999999609718
scientific_proxy_removed,1,additive_ridge_k5_d2_a0p1,ridge,5,2,0.1,0.0,59,11,61,148,0.9390806806309673,2.4039888550476998,3.0121806372752937,0.0732375000002321,0.010234400000172172
scientific_proxy_removed,1,additive_ridge_k5_d2_a0p3,ridge,5,2,0.3,0.0,59,11,61,148,0.9390650842996586,2.4043360263880107,3.0125661960865884,0.0732375000002321,0.009791800000130024
scientific_proxy_removed,1,additive_ridge_k5_d2_a1,ridge,5,2,1.0,0.0,59,11,61,148,0.9390071560273104,2.405271411264365,3.0139978161789385,0.0732375000002321,0.00999309999997422
scientific_proxy_removed,1,additive_ridge_k5_d2_a3,ridge,5,2,3.0,0.0,59,11,61,148,0.9388438395299995,2.4071484686548774,3.0180303097304195,0.0732375000002321,0.009842800000114948
scientific_proxy_removed,1,additive_ridge_k6_d2_a0p1,ridge,6,2,0.1,0.0,59,11,61,159,0.9384938763498122,2.422134466859025,3.026653257707185,0.07755470000029163,0.011434300000018993
scientific_proxy_removed,1,additive_ridge_k6_d2_a0p3,ridge,6,2,0.3,0.0,59,11,61,159,0.938459770369234,2.4226231707627357,3.0274923015687962,0.07755470000029163,0.01107110000020839
scientific_proxy_removed,1,additive_ridge_k6_d2_a1,ridge,6,2,1.0,0.0,59,11,61,159,0.9383582072605073,2.423476095929017,3.029989487336059,0.07755470000029163,0.010376899999755551
scientific_proxy_removed,1,additive_ridge_k6_d2_a3,ridge,6,2,3.0,0.0,59,11,61,159,0.9381655400953679,2.424985468469915,3.034721050178539,0.07755470000029163,0.01076439999997092
scientific_proxy_removed,2,additive_ridge_k4_d2_a0p1,ridge,4,2,0.1,0.0,59,11,61,137,0.9409301791709135,2.376576917691658,2.9867166670671996,0.07407670000020516,0.009640100000069651
scientific_proxy_removed,2,additive_ridge_k4_d2_a0p3,ridge,4,2,0.3,0.0,59,11,61,137,0.9409407659368108,2.376834038842345,2.986449008501498,0.07407670000020516,0.009862899999916408
scientific_proxy_removed,2,additive_ridge_k4_d2_a1,ridge,4,2,1.0,0.0,59,11,61,137,0.9409446002058643,2.3770977927133563,2.986352063163015,0.07407670000020516,0.008401400000366266
scientific_proxy_removed,2,additive_ridge_k4_d2_a3,ridge,4,2,3.0,0.0,59,11,61,137,0.9408898077325062,2.3770565346682657,2.987737132771654,0.07407670000020516,0.00866489999998521
scientific_proxy_removed,2,additive_ridge_k5_d2_a0p1,ridge,5,2,0.1,0.0,59,11,61,148,0.940568254366162,2.385999228520204,2.995852602264969,0.07524469999998473,0.01023750000013024
scientific_proxy_removed,2,additive_ridge_k5_d2_a0p3,ridge,5,2,0.3,0.0,59,11,61,148,0.9405862633395053,2.385827502528272,2.995398667109251,0.07524469999998473,0.009945900000275287
scientific_proxy_removed,2,additive_ridge_k5_d2_a1,ridge,5,2,1.0,0.0,59,11,61,148,0.9405967428968275,2.385135145817904,2.9951344871560575,0.07524469999998473,0.010116799999650539
scientific_proxy_removed,2,additive_ridge_k5_d2_a3,ridge,5,2,3.0,0.0,59,11,61,148,0.9405562830967619,2.3840823406267218,2.996154312675498,0.07524469999998473,0.010276999999859981
scientific_proxy_removed,2,additive_ridge_k6_d2_a0p1,ridge,6,2,0.1,0.0,59,11,61,159,0.9405818397239577,2.383973648569746,2.9955101753750983,0.07728350000024875,0.012057399999775953
scientific_proxy_removed,2,additive_ridge_k6_d2_a0p3,ridge,6,2,0.3,0.0,59,11,61,159,0.9406274865106685,2.38321889885644,2.9943593345835917,0.07728350000024875,0.011132000000088738
scientific_proxy_removed,2,additive_ridge_k6_d2_a1,ridge,6,2,1.0,0.0,59,11,61,159,0.9406976332581634,2.3813489060588773,2.992589941368329,0.07728350000024875,0.01124470000013389
scientific_proxy_removed,2,additive_ridge_k6_d2_a3,ridge,6,2,3.0,0.0,59,11,61,159,0.9407493728876853,2.378891231050998,2.9912841816615967,0.07728350000024875,0.010842500000308064
scientific_proxy_removed,3,additive_ridge_k4_d2_a0p1,ridge,4,2,0.1,0.0,59,11,61,137,0.9395495749692778,2.4586761647386117,3.0835153748619146,0.07281770000008692,0.008744499999920663
scientific_proxy_removed,3,additive_ridge_k4_d2_a0p3,ridge,4,2,0.3,0.0,59,11,61,137,0.939560604198358,2.458372668101451,3.0832340670894793,0.07281770000008692,0.008541600000171456
scientific_proxy_removed,3,additive_ridge_k4_d2_a1,ridge,4,2,1.0,0.0,59,11,61,137,0.9395849079641427,2.4579041746902135,3.082614092880244,0.07281770000008692,0.008398400000260153
scientific_proxy_removed,3,additive_ridge_k4_d2_a3,ridge,4,2,3.0,0.0,59,11,61,137,0.9395961617057611,2.457748379562247,3.0823269745709423,0.07281770000008692,0.008600299999670824
scientific_proxy_removed,3,additive_ridge_k5_d2_a0p1,ridge,5,2,0.1,0.0,59,11,61,148,0.9393192952031043,2.4604329626327996,3.0893829617983126,0.07271299999956682,0.010461900000336755
scientific_proxy_removed,3,additive_ridge_k5_d2_a0p3,ridge,5,2,0.3,0.0,59,11,61,148,0.9393128918434278,2.460114315428215,3.0895459617872647,0.07271299999956682,0.00943490000008751
scientific_proxy_removed,3,additive_ridge_k5_d2_a1,ridge,5,2,1.0,0.0,59,11,61,148,0.9392841951522369,2.459587404269669,3.090276341521741,0.07271299999956682,0.009661200000209647
scientific_proxy_removed,3,additive_ridge_k5_d2_a3,ridge,5,2,3.0,0.0,59,11,61,148,0.939210209306818,2.4592552918246455,3.092158611704955,0.07271299999956682,0.009645699999964563
scientific_proxy_removed,3,additive_ridge_k6_d2_a0p1,ridge,6,2,0.1,0.0,59,11,61,159,0.9393072867420151,2.4643633453555136,3.089688634746333,0.07565279999971608,0.011585500000364846
scientific_proxy_removed,3,additive_ridge_k6_d2_a0p3,ridge,6,2,0.3,0.0,59,11,61,159,0.9393004282845079,2.464176314660473,3.089863201827462,0.07565279999971608,0.011449399999946763
scientific_proxy_removed,3,additive_ridge_k6_d2_a1,ridge,6,2,1.0,0.0,59,11,61,159,0.939281969106627,2.4637741871125627,3.090332990964579,0.07565279999971608,0.010755300000255374
scientific_proxy_removed,3,additive_ridge_k6_d2_a3,ridge,6,2,3.0,0.0,59,11,61,159,0.9392635606685179,2.4631124506165722,3.090801417654216,0.07565279999971608,0.011214099999961036
scientific_proxy_removed,4,additive_ridge_k4_d2_a0p1,ridge,4,2,0.1,0.0,59,11,61,137,0.9364700751522091,2.419565513695064,3.030780153604099,0.07481700000016644,0.008448399999906542
scientific_proxy_removed,4,additive_ridge_k4_d2_a0p3,ridge,4,2,0.3,0.0,59,11,61,137,0.9364893725720094,2.419112080753395,3.030319814015261,0.07481700000016644,0.008397699999932229
scientific_proxy_removed,4,additive_ridge_k4_d2_a1,ridge,4,2,1.0,0.0,59,11,61,137,0.9365183735665498,2.4183184155469823,3.0296278642841514,0.07481700000016644,0.008750399999826186
scientific_proxy_removed,4,additive_ridge_k4_d2_a3,ridge,4,2,3.0,0.0,59,11,61,137,0.9364854774063827,2.417912507495844,3.030412738751479,0.07481700000016644,0.008322399999997288
scientific_proxy_removed,4,additive_ridge_k5_d2_a0p1,ridge,5,2,0.1,0.0,59,11,61,148,0.936108459780488,2.4248764128575924,3.0393935867966304,0.07113570000001346,0.009699600000203645
scientific_proxy_removed,4,additive_ridge_k5_d2_a0p3,ridge,5,2,0.3,0.0,59,11,61,148,0.9361381920129189,2.424744332167739,3.03868630636484,0.07113570000001346,0.010094300000218936
scientific_proxy_removed,4,additive_ridge_k5_d2_a1,ridge,5,2,1.0,0.0,59,11,61,148,0.9361566102521628,2.4248385399429875,3.0382480844520043,0.07113570000001346,0.00952000000006592
scientific_proxy_removed,4,additive_ridge_k5_d2_a3,ridge,5,2,3.0,0.0,59,11,61,148,0.936091049005985,2.425403110401477,3.039807683808178,0.07113570000001346,0.009609599999748752
scientific_proxy_removed,4,additive_ridge_k6_d2_a0p1,ridge,6,2,0.1,0.0,59,11,61,159,0.9362598225063248,2.4248242449134754,3.0357912030414287,0.07344759999978123,0.011290699999790377
scientific_proxy_removed,4,additive_ridge_k6_d2_a0p3,ridge,6,2,0.3,0.0,59,11,61,159,0.9362739741763233,2.4258638676546513,3.03545417934746,0.07344759999978123,0.010271100000409206
scientific_proxy_removed,4,additive_ridge_k6_d2_a1,ridge,6,2,1.0,0.0,59,11,61,159,0.9362477476067159,2.428101876134803,3.0360787386237873,0.07344759999978123,0.01074670000025435
scientific_proxy_removed,4,additive_ridge_k6_d2_a3,ridge,6,2,3.0,0.0,59,11,61,159,0.936164073961045,2.430265468960547,3.038070483747349,0.07344759999978123,0.010902699999860488
