fold,repeat,subsample_seed,training_fraction,training_rows,validation_rows,engineered_feature_count,transformed_width,train_r2,train_adjusted_r2_raw,validation_r2,validation_adjusted_r2_raw,validation_mae,validation_rmse,generalization_gap_r2,transform_seconds,fit_seconds
1,4,2070,0.6,3840,1600,60,103,0.6329471735081725,0.6271193964270638,0.6297785994180058,0.6153450165493122,0.5449865399730374,0.6951086208148035,0.003168574090166687,0.06862120000005234,0.008290100002341205
1,4,2070,0.8,5120,1600,60,103,0.628562104791536,0.6241568322648492,0.6308957782782167,0.6165057501409152,0.5445078487666885,0.6940590496962875,-0.0023336734866807873,0.07850390000021434,0.010563199997704942
1,4,2070,1.0,6400,1600,60,103,0.6245018034448813,0.6209476321570903,0.6307211075821254,0.6163242696710971,0.5447296500504968,0.6942232545888491,-0.0062193041372441416,0.08647950000158744,0.014024000000063097
2,0,2026,0.2,1280,1600,60,103,0.6399272295586192,0.6222042055828335,0.6081873678204097,0.592912021536605,0.56352433885011,0.7111144536048554,0.03173986173820953,0.04107230000226991,0.0030380000025616027
2,0,2026,0.4,2560,1600,60,103,0.6405573644394582,0.6319272891558918,0.6097550788433748,0.5945408518976973,0.5639174196973975,0.709690380895184,0.030802285596083445,0.05780400000003283,0.006492699998489115
2,0,2026,0.6,3840,1600,60,103,0.6268297130990856,0.620904807776499,0.6120371996978998,0.5969119443254982,0.5622526884713415,0.7076122321470274,0.014792513401185814,0.07242570000016713,0.006795100001909304
2,0,2026,0.8,5120,1600,60,103,0.6261576516550071,0.6217238621905479,0.6134628158271038,0.5983931400308895,0.5614629416530761,0.706310932330033,0.012694835827903317,0.09149220000108471,0.010996000000886852
2,0,2026,1.0,6400,1600,60,103,0.6273907918746982,0.6238639654844917,0.6132171597725646,0.5981379067422552,0.5616708297851274,0.7065353376461747,0.014173632102133515,0.10460779999993974,0.012618000000657048
2,1,2037,0.2,1280,1600,60,103,0.6313201663086365,0.6131734968898656,0.6060706757345294,0.5907128073421135,0.5679807261160679,0.7130326956206913,0.02524949057410708,0.04490549999900395,0.004801699997187825
2,1,2037,0.4,2560,1600,60,103,0.6299564430292106,0.6210718438222289,0.6129681915219196,0.5978792321270627,0.5624904684770733,0.706762695934594,0.016988251507290997,0.053904699998383876,0.006644499997491948
2,1,2037,0.6,3840,1600,60,103,0.6278924700816884,0.621984438381477,0.613166745162614,0.5980855266504352,0.5614920301228072,0.7065813822726887,0.014725724919074312,0.0625661999984004,0.007001399997534463
2,1,2037,0.8,5120,1600,60,103,0.6273541445451095,0.6229345455478188,0.6137826587732216,0.5987254524875771,0.5609513295798214,0.7060186508491278,0.013571485771887937,0.0805992999994487,0.01012070000069798
2,1,2037,1.0,6400,1600,60,103,0.6273907918746982,0.6238639654844917,0.6132171597725646,0.5981379067422552,0.5616708297851275,0.7065353376461747,0.014173632102133515,0.09037780000289786,0.010353300000133459
2,2,2048,0.2,1280,1600,60,103,0.6204354907073415,0.6017530702335436,0.6121596620687716,0.5970391810578075,0.5635399889550716,0.7075005426874232,0.008275828638569904,0.03780650000044261,0.003424400001676986
